Date,Day,CodedDay,Zone,Weather,Temperature,ActualTime
18-10-2017,Thursday,4,83,6,42,27
18-10-2017,Thursday,4,84,4,18,38
18-10-2017,Thursday,4,85,40,42,29
18-10-2017,Thursday,4,86,17,19,24
18-10-2017,Thursday,4,87,3,30,31
18-10-2017,Thursday,4,88,1,39,36
18-10-2017,Thursday,4,89,18,32,36
18-10-2017,Thursday,4,90,44,37,33
18-10-2017,Thursday,4,91,25,33,25
18-10-2017,Thursday,4,92,21,6,38
18-10-2017,Thursday,4,93,1,38,33
18-10-2017,Thursday,4,94,24,19,36
18-10-2017,Thursday,4,95,37,30,30
18-10-2017,Thursday,4,96,17,8,20
18-10-2017,Thursday,4,97,10,45,31
18-10-2017,Thursday,4,98,22,37,30
18-10-2017,Thursday,4,99,30,28,39
18-10-2017,Thursday,4,100,35,22,36
18-10-2017,Thursday,4,101,22,11,23
18-10-2017,Thursday,4,102,16,41,32
18-10-2017,Thursday,4,103,3,8,36
18-10-2017,Thursday,4,104,42,33,25
18-10-2017,Thursday,4,105,36,41,23
18-10-2017,Thursday,4,106,42,23,25
18-10-2017,Thursday,4,107,25,28,22
18-10-2017,Thursday,4,108,15,39,24
18-10-2017,Thursday,4,109,1,34,34
18-10-2017,Thursday,4,110,32,33,35
18-10-2017,Thursday,4,111,21,34,25
18-10-2017,Thursday,4,112,37,12,37
18-10-2017,Thursday,4,113,22,19,32
18-10-2017,Thursday,4,114,10,36,32
18-10-2017,Thursday,4,115,16,17,21
18-10-2017,Thursday,4,116,14,9,29
18-10-2017,Thursday,4,117,11,42,37
18-10-2017,Thursday,4,118,15,30,26
18-10-2017,Thursday,4,119,17,27,21
18-10-2017,Thursday,4,120,13,44,24
18-10-2017,Thursday,4,121,32,20,23
18-10-2017,Thursday,4,122,23,9,33
18-10-2017,Thursday,4,123,7,17,32
18-10-2017,Thursday,4,124,12,19,30
18-10-2017,Thursday,4,125,44,8,21
18-10-2017,Thursday,4,126,43,39,29
18-10-2017,Thursday,4,127,16,8,35
18-10-2017,Thursday,4,128,15,19,40
18-10-2017,Thursday,4,129,33,45,25
18-10-2017,Thursday,4,130,45,18,22
18-10-2017,Thursday,4,131,29,22,35
18-10-2017,Thursday,4,132,5,19,25
18-10-2017,Thursday,4,133,3,26,30
18-10-2017,Thursday,4,134,43,40,38
18-10-2017,Thursday,4,135,28,14,22
18-10-2017,Thursday,4,136,32,7,35
18-10-2017,Thursday,4,137,38,9,36
18-10-2017,Thursday,4,138,39,20,34
18-10-2017,Thursday,4,139,21,18,24
18-10-2017,Thursday,4,140,15,25,32
18-10-2017,Thursday,4,141,10,11,40
18-10-2017,Thursday,4,142,45,14,23
18-10-2017,Thursday,4,143,32,32,21
18-10-2017,Thursday,4,144,10,28,38
19-10-2017,Friday,5,1,30,18,23
19-10-2017,Friday,5,2,23,15,38
19-10-2017,Friday,5,3,2,26,24
19-10-2017,Friday,5,4,46,14,37
19-10-2017,Friday,5,5,25,27,39
19-10-2017,Friday,5,6,23,26,31
19-10-2017,Friday,5,7,22,35,38
19-10-2017,Friday,5,8,18,24,21
19-10-2017,Friday,5,9,13,30,29
19-10-2017,Friday,5,10,35,39,22
19-10-2017,Friday,5,11,10,9,26
19-10-2017,Friday,5,12,10,22,37
19-10-2017,Friday,5,13,29,11,27
19-10-2017,Friday,5,14,21,23,31
19-10-2017,Friday,5,15,4,33,31
19-10-2017,Friday,5,16,16,36,36
19-10-2017,Friday,5,17,46,27,34
19-10-2017,Friday,5,18,9,29,22
19-10-2017,Friday,5,19,42,13,39
19-10-2017,Friday,5,20,19,35,24
19-10-2017,Friday,5,21,38,27,27
19-10-2017,Friday,5,22,9,11,38
19-10-2017,Friday,5,23,33,23,24
19-10-2017,Friday,5,24,1,43,34
19-10-2017,Friday,5,25,6,32,26
19-10-2017,Friday,5,26,37,6,32
19-10-2017,Friday,5,27,45,34,33
19-10-2017,Friday,5,28,31,8,39
19-10-2017,Friday,5,29,1,41,35
19-10-2017,Friday,5,30,33,42,27
19-10-2017,Friday,5,31,31,26,30
19-10-2017,Friday,5,32,1,32,32
19-10-2017,Friday,5,33,36,20,24
19-10-2017,Friday,5,34,31,43,32
19-10-2017,Friday,5,35,22,27,31
19-10-2017,Friday,5,36,25,9,39
19-10-2017,Friday,5,37,36,22,33
19-10-2017,Friday,5,38,5,33,25
19-10-2017,Friday,5,39,22,34,28
19-10-2017,Friday,5,40,5,29,23
19-10-2017,Friday,5,41,35,28,31
19-10-2017,Friday,5,42,20,27,35
19-10-2017,Friday,5,43,16,36,29
19-10-2017,Friday,5,44,0,33,37
19-10-2017,Friday,5,45,3,21,25
19-10-2017,Friday,5,46,39,44,29
19-10-2017,Friday,5,47,38,19,22
19-10-2017,Friday,5,48,20,39,33
19-10-2017,Friday,5,49,19,12,22
19-10-2017,Friday,5,50,19,23,40
19-10-2017,Friday,5,51,27,39,32
19-10-2017,Friday,5,52,26,6,34
19-10-2017,Friday,5,53,11,23,27
19-10-2017,Friday,5,54,44,31,22
19-10-2017,Friday,5,55,35,12,24
19-10-2017,Friday,5,56,19,25,36
19-10-2017,Friday,5,57,3,45,34
19-10-2017,Friday,5,58,16,17,21
19-10-2017,Friday,5,59,2,11,30
19-10-2017,Friday,5,60,23,32,25
19-10-2017,Friday,5,61,38,44,21
19-10-2017,Friday,5,62,7,11,21
19-10-2017,Friday,5,63,43,24,35
19-10-2017,Friday,5,64,4,6,27
19-10-2017,Friday,5,65,10,28,27
19-10-2017,Friday,5,66,11,15,32
19-10-2017,Friday,5,67,33,12,26
19-10-2017,Friday,5,68,35,10,21
19-10-2017,Friday,5,69,8,19,29
19-10-2017,Friday,5,70,6,39,22
19-10-2017,Friday,5,71,30,12,21
19-10-2017,Friday,5,72,10,35,26
19-10-2017,Friday,5,73,15,31,33
19-10-2017,Friday,5,74,34,22,30
19-10-2017,Friday,5,75,34,30,28
19-10-2017,Friday,5,76,1,33,36
19-10-2017,Friday,5,77,45,15,30
19-10-2017,Friday,5,78,43,27,33
19-10-2017,Friday,5,79,19,24,40
19-10-2017,Friday,5,80,32,21,25
19-10-2017,Friday,5,81,33,26,20
19-10-2017,Friday,5,82,5,44,20
19-10-2017,Friday,5,83,8,6,30
19-10-2017,Friday,5,84,18,10,27
19-10-2017,Friday,5,85,32,35,32
19-10-2017,Friday,5,86,0,11,25
19-10-2017,Friday,5,87,12,35,24
19-10-2017,Friday,5,88,33,45,28
19-10-2017,Friday,5,89,28,10,26
19-10-2017,Friday,5,90,45,13,25
19-10-2017,Friday,5,91,1,39,31
19-10-2017,Friday,5,92,8,14,25
19-10-2017,Friday,5,93,4,31,29
19-10-2017,Friday,5,94,22,18,22
19-10-2017,Friday,5,95,29,44,39
19-10-2017,Friday,5,96,42,40,20
19-10-2017,Friday,5,97,29,31,37
19-10-2017,Friday,5,98,13,11,25
19-10-2017,Friday,5,99,37,19,29
19-10-2017,Friday,5,100,16,41,25
19-10-2017,Friday,5,101,14,45,32
19-10-2017,Friday,5,102,39,20,23
19-10-2017,Friday,5,103,8,39,34
19-10-2017,Friday,5,104,18,27,29
19-10-2017,Friday,5,105,27,9,38
19-10-2017,Friday,5,106,34,43,32
19-10-2017,Friday,5,107,26,10,24
19-10-2017,Friday,5,108,20,35,33
19-10-2017,Friday,5,109,43,35,24
19-10-2017,Friday,5,110,3,26,31
19-10-2017,Friday,5,111,39,25,36
19-10-2017,Friday,5,112,33,34,33
19-10-2017,Friday,5,113,37,34,37
19-10-2017,Friday,5,114,36,9,39
19-10-2017,Friday,5,115,45,32,34
19-10-2017,Friday,5,116,24,33,33
19-10-2017,Friday,5,117,39,31,38
19-10-2017,Friday,5,118,0,45,20
19-10-2017,Friday,5,119,40,33,29
19-10-2017,Friday,5,120,42,41,29
19-10-2017,Friday,5,121,34,9,24
19-10-2017,Friday,5,122,40,26,23
19-10-2017,Friday,5,123,3,18,24
19-10-2017,Friday,5,124,36,28,27
19-10-2017,Friday,5,125,12,24,26
19-10-2017,Friday,5,126,13,19,24
19-10-2017,Friday,5,127,9,42,29
19-10-2017,Friday,5,128,5,34,36
19-10-2017,Friday,5,129,42,41,28
19-10-2017,Friday,5,130,41,26,23
19-10-2017,Friday,5,131,30,17,40
19-10-2017,Friday,5,132,7,33,33
19-10-2017,Friday,5,133,18,27,29
19-10-2017,Friday,5,134,42,44,22
19-10-2017,Friday,5,135,1,16,40
19-10-2017,Friday,5,136,43,41,39
19-10-2017,Friday,5,137,42,27,20
19-10-2017,Friday,5,138,46,14,23
19-10-2017,Friday,5,139,39,29,36
19-10-2017,Friday,5,140,38,40,27
19-10-2017,Friday,5,141,4,32,22
19-10-2017,Friday,5,142,11,12,32
19-10-2017,Friday,5,143,18,41,34
19-10-2017,Friday,5,144,46,19,26
20-10-2017,Saturday,6,1,12,14,27
20-10-2017,Saturday,6,2,36,17,27
20-10-2017,Saturday,6,3,10,42,28
20-10-2017,Saturday,6,4,2,17,30
20-10-2017,Saturday,6,5,9,38,31
20-10-2017,Saturday,6,6,7,17,24
20-10-2017,Saturday,6,7,31,20,35
20-10-2017,Saturday,6,8,44,28,24
20-10-2017,Saturday,6,9,36,26,37
20-10-2017,Saturday,6,10,32,16,22
20-10-2017,Saturday,6,11,24,8,32
20-10-2017,Saturday,6,12,24,40,34
20-10-2017,Saturday,6,13,0,25,20
20-10-2017,Saturday,6,14,22,22,37
20-10-2017,Saturday,6,15,43,31,22
20-10-2017,Saturday,6,16,42,29,23
20-10-2017,Saturday,6,17,45,39,28
20-10-2017,Saturday,6,18,45,35,27
20-10-2017,Saturday,6,19,31,10,30
20-10-2017,Saturday,6,20,16,16,39
20-10-2017,Saturday,6,21,19,15,39
20-10-2017,Saturday,6,22,43,20,36
20-10-2017,Saturday,6,23,39,11,20
20-10-2017,Saturday,6,24,5,23,28
20-10-2017,Saturday,6,25,9,17,29
20-10-2017,Saturday,6,26,36,38,20
20-10-2017,Saturday,6,27,35,34,32
20-10-2017,Saturday,6,28,10,7,28
20-10-2017,Saturday,6,29,43,44,35
20-10-2017,Saturday,6,30,7,22,20
20-10-2017,Saturday,6,31,47,39,25
20-10-2017,Saturday,6,32,30,19,34
20-10-2017,Saturday,6,33,41,41,22
20-10-2017,Saturday,6,34,45,33,20
20-10-2017,Saturday,6,35,20,12,28
20-10-2017,Saturday,6,36,26,15,24
20-10-2017,Saturday,6,37,12,15,23
20-10-2017,Saturday,6,38,20,23,34
20-10-2017,Saturday,6,39,8,23,27
20-10-2017,Saturday,6,40,39,11,39
20-10-2017,Saturday,6,41,45,25,22
20-10-2017,Saturday,6,42,47,41,27
20-10-2017,Saturday,6,43,24,8,37
20-10-2017,Saturday,6,44,27,30,26
20-10-2017,Saturday,6,45,46,10,32
20-10-2017,Saturday,6,46,14,10,26
20-10-2017,Saturday,6,47,30,17,25
20-10-2017,Saturday,6,48,35,25,38
20-10-2017,Saturday,6,49,16,12,34
20-10-2017,Saturday,6,50,26,45,20
20-10-2017,Saturday,6,51,16,6,32
20-10-2017,Saturday,6,52,45,15,20
20-10-2017,Saturday,6,53,29,45,29
20-10-2017,Saturday,6,54,12,28,25
20-10-2017,Saturday,6,55,15,41,29
20-10-2017,Saturday,6,56,16,11,23
20-10-2017,Saturday,6,57,14,42,23
20-10-2017,Saturday,6,58,30,31,30
20-10-2017,Saturday,6,59,44,13,38
20-10-2017,Saturday,6,60,43,7,22
20-10-2017,Saturday,6,61,31,15,36
20-10-2017,Saturday,6,62,3,24,31
20-10-2017,Saturday,6,63,3,32,29
20-10-2017,Saturday,6,64,46,20,22
20-10-2017,Saturday,6,65,46,29,27
20-10-2017,Saturday,6,66,42,18,36
20-10-2017,Saturday,6,67,29,22,25
20-10-2017,Saturday,6,68,45,17,23
20-10-2017,Saturday,6,69,41,17,32
20-10-2017,Saturday,6,70,21,17,22
20-10-2017,Saturday,6,71,13,32,36
20-10-2017,Saturday,6,72,5,15,30
20-10-2017,Saturday,6,73,11,36,29
20-10-2017,Saturday,6,74,15,10,33
20-10-2017,Saturday,6,75,7,18,31
20-10-2017,Saturday,6,76,42,41,33
20-10-2017,Saturday,6,77,15,22,30
20-10-2017,Saturday,6,78,38,27,38
20-10-2017,Saturday,6,79,21,37,33
20-10-2017,Saturday,6,80,43,17,23
20-10-2017,Saturday,6,81,12,42,36
20-10-2017,Saturday,6,82,7,33,36
20-10-2017,Saturday,6,83,46,44,25
20-10-2017,Saturday,6,84,3,8,26
20-10-2017,Saturday,6,85,35,6,22
20-10-2017,Saturday,6,86,42,16,35
20-10-2017,Saturday,6,87,4,23,33
20-10-2017,Saturday,6,88,11,6,37
20-10-2017,Saturday,6,89,6,12,38
20-10-2017,Saturday,6,90,10,44,26
20-10-2017,Saturday,6,91,36,42,21
20-10-2017,Saturday,6,92,4,9,25
20-10-2017,Saturday,6,93,3,45,23
20-10-2017,Saturday,6,94,41,20,23
20-10-2017,Saturday,6,95,46,14,23
20-10-2017,Saturday,6,96,20,8,38
20-10-2017,Saturday,6,97,4,19,27
20-10-2017,Saturday,6,98,30,36,38
20-10-2017,Saturday,6,99,5,7,37
20-10-2017,Saturday,6,100,7,38,35
20-10-2017,Saturday,6,101,28,43,40
20-10-2017,Saturday,6,102,15,35,21
20-10-2017,Saturday,6,103,39,28,28
20-10-2017,Saturday,6,104,34,38,37
20-10-2017,Saturday,6,105,33,12,24
20-10-2017,Saturday,6,106,21,13,26
20-10-2017,Saturday,6,107,6,15,26
20-10-2017,Saturday,6,108,38,15,28
20-10-2017,Saturday,6,109,42,17,27
20-10-2017,Saturday,6,110,36,45,29
20-10-2017,Saturday,6,111,10,36,30
20-10-2017,Saturday,6,112,19,24,26
20-10-2017,Saturday,6,113,2,19,30
20-10-2017,Saturday,6,114,43,37,25
20-10-2017,Saturday,6,115,4,38,38
20-10-2017,Saturday,6,116,4,11,30
20-10-2017,Saturday,6,117,2,9,30
20-10-2017,Saturday,6,118,7,12,20
20-10-2017,Saturday,6,119,18,37,26
20-10-2017,Saturday,6,120,6,26,40
20-10-2017,Saturday,6,121,16,38,22
20-10-2017,Saturday,6,122,20,31,26
20-10-2017,Saturday,6,123,42,37,36
20-10-2017,Saturday,6,124,28,18,24
20-10-2017,Saturday,6,125,33,12,20
20-10-2017,Saturday,6,126,36,27,20
20-10-2017,Saturday,6,127,47,10,34
20-10-2017,Saturday,6,128,45,41,21
20-10-2017,Saturday,6,129,25,45,22
20-10-2017,Saturday,6,130,37,7,23
20-10-2017,Saturday,6,131,33,23,30
20-10-2017,Saturday,6,132,5,9,35
20-10-2017,Saturday,6,133,15,6,37
20-10-2017,Saturday,6,134,29,40,36
20-10-2017,Saturday,6,135,15,9,33
20-10-2017,Saturday,6,136,47,31,34
20-10-2017,Saturday,6,137,26,17,33
20-10-2017,Saturday,6,138,33,42,20
20-10-2017,Saturday,6,139,28,29,26
20-10-2017,Saturday,6,140,4,8,32
20-10-2017,Saturday,6,141,42,28,28
20-10-2017,Saturday,6,142,41,45,32
20-10-2017,Saturday,6,143,31,11,20
20-10-2017,Saturday,6,144,43,12,36
21-10-2017,Sunday,7,1,13,16,38
21-10-2017,Sunday,7,2,43,45,23
21-10-2017,Sunday,7,3,36,23,28
21-10-2017,Sunday,7,4,32,34,39
21-10-2017,Sunday,7,5,23,45,27
21-10-2017,Sunday,7,6,14,43,29
21-10-2017,Sunday,7,7,40,14,23
21-10-2017,Sunday,7,8,9,38,36
21-10-2017,Sunday,7,9,2,21,37
21-10-2017,Sunday,7,10,34,10,30
21-10-2017,Sunday,7,11,15,31,20
21-10-2017,Sunday,7,12,24,7,31
21-10-2017,Sunday,7,13,12,41,34
21-10-2017,Sunday,7,14,47,11,40
21-10-2017,Sunday,7,15,13,19,23
21-10-2017,Sunday,7,16,37,35,34
21-10-2017,Sunday,7,17,40,31,29
21-10-2017,Sunday,7,18,18,9,30
21-10-2017,Sunday,7,19,9,44,25
21-10-2017,Sunday,7,20,23,8,31
21-10-2017,Sunday,7,21,37,36,38
21-10-2017,Sunday,7,22,23,9,27
21-10-2017,Sunday,7,23,6,10,21
21-10-2017,Sunday,7,24,47,26,20
21-10-2017,Sunday,7,25,40,18,27
21-10-2017,Sunday,7,26,2,6,31
21-10-2017,Sunday,7,27,35,28,26
21-10-2017,Sunday,7,28,21,10,31
21-10-2017,Sunday,7,29,32,38,31
21-10-2017,Sunday,7,30,45,33,34
21-10-2017,Sunday,7,31,24,18,24
21-10-2017,Sunday,7,32,34,12,37
21-10-2017,Sunday,7,33,37,42,39
21-10-2017,Sunday,7,34,4,18,23
21-10-2017,Sunday,7,35,46,31,23
21-10-2017,Sunday,7,36,43,30,31
21-10-2017,Sunday,7,37,33,19,39
21-10-2017,Sunday,7,38,5,29,30
21-10-2017,Sunday,7,39,18,11,30
21-10-2017,Sunday,7,40,45,13,25
21-10-2017,Sunday,7,41,25,16,35
21-10-2017,Sunday,7,42,35,38,22
21-10-2017,Sunday,7,43,46,18,22
21-10-2017,Sunday,7,44,27,6,33
21-10-2017,Sunday,7,45,10,30,26
21-10-2017,Sunday,7,46,12,23,25
21-10-2017,Sunday,7,47,5,7,35
21-10-2017,Sunday,7,48,15,34,37
21-10-2017,Sunday,7,49,41,13,35
21-10-2017,Sunday,7,50,30,26,20
21-10-2017,Sunday,7,51,36,37,39
21-10-2017,Sunday,7,52,29,21,27
21-10-2017,Sunday,7,53,47,37,28
21-10-2017,Sunday,7,54,12,29,29
21-10-2017,Sunday,7,55,43,43,20
21-10-2017,Sunday,7,56,16,43,27
21-10-2017,Sunday,7,57,27,40,25
21-10-2017,Sunday,7,58,46,38,22
21-10-2017,Sunday,7,59,46,13,34
21-10-2017,Sunday,7,60,27,39,28
21-10-2017,Sunday,7,61,11,44,28
21-10-2017,Sunday,7,62,17,42,27
21-10-2017,Sunday,7,63,32,38,39
21-10-2017,Sunday,7,64,39,33,30
21-10-2017,Sunday,7,65,46,22,29
21-10-2017,Sunday,7,66,4,25,34
21-10-2017,Sunday,7,67,25,30,36
21-10-2017,Sunday,7,68,2,32,28
21-10-2017,Sunday,7,69,25,11,29
21-10-2017,Sunday,7,70,43,7,25
21-10-2017,Sunday,7,71,3,40,38
21-10-2017,Sunday,7,72,20,39,26
21-10-2017,Sunday,7,73,21,18,40
21-10-2017,Sunday,7,74,41,19,23
21-10-2017,Sunday,7,75,6,37,37
21-10-2017,Sunday,7,76,15,38,38
21-10-2017,Sunday,7,77,22,24,23
21-10-2017,Sunday,7,78,39,13,28
21-10-2017,Sunday,7,79,23,20,25
21-10-2017,Sunday,7,80,10,8,34
21-10-2017,Sunday,7,81,4,42,33
21-10-2017,Sunday,7,82,23,45,37
21-10-2017,Sunday,7,83,17,38,28
21-10-2017,Sunday,7,84,7,43,27
21-10-2017,Sunday,7,85,6,41,40
21-10-2017,Sunday,7,86,29,32,32
21-10-2017,Sunday,7,87,31,19,36
21-10-2017,Sunday,7,88,7,39,38
21-10-2017,Sunday,7,89,38,29,31
21-10-2017,Sunday,7,90,30,11,22
21-10-2017,Sunday,7,91,30,8,21
21-10-2017,Sunday,7,92,12,17,35
21-10-2017,Sunday,7,93,40,37,20
21-10-2017,Sunday,7,94,35,32,30
21-10-2017,Sunday,7,95,20,31,31
21-10-2017,Sunday,7,96,21,19,37
21-10-2017,Sunday,7,97,27,17,38
21-10-2017,Sunday,7,98,20,29,36
21-10-2017,Sunday,7,99,10,8,38
21-10-2017,Sunday,7,100,25,22,33
21-10-2017,Sunday,7,101,3,20,31
21-10-2017,Sunday,7,102,8,38,39
21-10-2017,Sunday,7,103,26,18,38
21-10-2017,Sunday,7,104,29,27,30
21-10-2017,Sunday,7,105,41,33,28
21-10-2017,Sunday,7,106,8,34,27
21-10-2017,Sunday,7,107,9,19,20
21-10-2017,Sunday,7,108,35,31,31
21-10-2017,Sunday,7,109,28,11,24
21-10-2017,Sunday,7,110,43,16,27
21-10-2017,Sunday,7,111,3,17,25
21-10-2017,Sunday,7,112,0,23,38
21-10-2017,Sunday,7,113,29,20,38
21-10-2017,Sunday,7,114,27,18,24
21-10-2017,Sunday,7,115,21,33,20
21-10-2017,Sunday,7,116,45,17,35
21-10-2017,Sunday,7,117,41,12,23
21-10-2017,Sunday,7,118,30,35,37
21-10-2017,Sunday,7,119,26,23,32
21-10-2017,Sunday,7,120,17,40,23
21-10-2017,Sunday,7,121,30,15,35
21-10-2017,Sunday,7,122,1,41,37
21-10-2017,Sunday,7,123,8,43,31
21-10-2017,Sunday,7,124,40,7,35
21-10-2017,Sunday,7,125,11,23,38
21-10-2017,Sunday,7,126,38,9,25
21-10-2017,Sunday,7,127,43,6,22
21-10-2017,Sunday,7,128,38,45,39
21-10-2017,Sunday,7,129,4,41,25
21-10-2017,Sunday,7,130,1,35,34
21-10-2017,Sunday,7,131,18,39,21
21-10-2017,Sunday,7,132,37,10,34
21-10-2017,Sunday,7,133,18,7,39
21-10-2017,Sunday,7,134,37,18,34
21-10-2017,Sunday,7,135,37,11,32
21-10-2017,Sunday,7,136,41,25,37
21-10-2017,Sunday,7,137,10,43,30
21-10-2017,Sunday,7,138,20,37,25
21-10-2017,Sunday,7,139,13,38,32
21-10-2017,Sunday,7,140,9,14,39
21-10-2017,Sunday,7,141,33,25,21
21-10-2017,Sunday,7,142,28,18,35
21-10-2017,Sunday,7,143,30,12,38
21-10-2017,Sunday,7,144,20,34,20
22-10-2017,Monday,1,1,35,35,26
22-10-2017,Monday,1,2,28,41,39
22-10-2017,Monday,1,3,18,21,33
22-10-2017,Monday,1,4,14,35,21
22-10-2017,Monday,1,5,3,8,34
22-10-2017,Monday,1,6,13,27,26
22-10-2017,Monday,1,7,29,21,21
22-10-2017,Monday,1,8,14,27,35
22-10-2017,Monday,1,9,44,6,34
22-10-2017,Monday,1,10,25,21,21
22-10-2017,Monday,1,11,45,9,27
22-10-2017,Monday,1,12,20,18,28
22-10-2017,Monday,1,13,11,26,40
22-10-2017,Monday,1,14,9,21,29
22-10-2017,Monday,1,15,46,15,37
22-10-2017,Monday,1,16,30,29,29
22-10-2017,Monday,1,17,21,39,26
22-10-2017,Monday,1,18,42,30,29
22-10-2017,Monday,1,19,29,12,25
22-10-2017,Monday,1,20,6,32,30
22-10-2017,Monday,1,21,6,21,35
22-10-2017,Monday,1,22,44,30,28
22-10-2017,Monday,1,23,5,41,29
22-10-2017,Monday,1,24,14,31,21
22-10-2017,Monday,1,25,41,12,39
22-10-2017,Monday,1,26,9,28,28
22-10-2017,Monday,1,27,36,43,30
22-10-2017,Monday,1,28,28,14,38
22-10-2017,Monday,1,29,17,17,21
22-10-2017,Monday,1,30,37,24,32
22-10-2017,Monday,1,31,1,34,24
22-10-2017,Monday,1,32,46,42,36
22-10-2017,Monday,1,33,31,24,39
22-10-2017,Monday,1,34,23,25,30
22-10-2017,Monday,1,35,36,17,25
22-10-2017,Monday,1,36,18,40,33
22-10-2017,Monday,1,37,23,23,35
22-10-2017,Monday,1,38,29,20,20
22-10-2017,Monday,1,39,18,19,23
22-10-2017,Monday,1,40,34,24,36
22-10-2017,Monday,1,41,28,6,28
22-10-2017,Monday,1,42,30,44,38
22-10-2017,Monday,1,43,9,42,33
22-10-2017,Monday,1,44,0,42,39
22-10-2017,Monday,1,45,15,38,32
22-10-2017,Monday,1,46,9,8,22
22-10-2017,Monday,1,47,12,30,20
22-10-2017,Monday,1,48,22,19,34
22-10-2017,Monday,1,49,7,37,36
22-10-2017,Monday,1,50,33,45,35
22-10-2017,Monday,1,51,4,25,38
22-10-2017,Monday,1,52,31,38,20
22-10-2017,Monday,1,53,10,9,40
22-10-2017,Monday,1,54,41,26,34
22-10-2017,Monday,1,55,23,45,36
22-10-2017,Monday,1,56,16,13,30
22-10-2017,Monday,1,57,26,13,29
22-10-2017,Monday,1,58,11,10,34
22-10-2017,Monday,1,59,14,34,33
22-10-2017,Monday,1,60,21,7,32
22-10-2017,Monday,1,61,22,26,20
22-10-2017,Monday,1,62,32,6,24
22-10-2017,Monday,1,63,35,9,31
22-10-2017,Monday,1,64,13,41,21
22-10-2017,Monday,1,65,0,10,37
22-10-2017,Monday,1,66,29,9,21
22-10-2017,Monday,1,67,12,37,39
22-10-2017,Monday,1,68,6,30,28
22-10-2017,Monday,1,69,44,15,34
22-10-2017,Monday,1,70,44,34,40
22-10-2017,Monday,1,71,34,28,37
22-10-2017,Monday,1,72,9,23,37
22-10-2017,Monday,1,73,3,45,37
22-10-2017,Monday,1,74,19,8,35
22-10-2017,Monday,1,75,36,18,28
22-10-2017,Monday,1,76,18,13,29
22-10-2017,Monday,1,77,14,8,23
22-10-2017,Monday,1,78,2,25,28
22-10-2017,Monday,1,79,43,15,29
22-10-2017,Monday,1,80,16,32,30
22-10-2017,Monday,1,81,8,7,28
22-10-2017,Monday,1,82,26,38,39
22-10-2017,Monday,1,83,0,6,29
22-10-2017,Monday,1,84,8,23,26
22-10-2017,Monday,1,85,37,23,23
22-10-2017,Monday,1,86,39,35,21
22-10-2017,Monday,1,87,19,36,23
22-10-2017,Monday,1,88,16,7,39
22-10-2017,Monday,1,89,12,28,36
22-10-2017,Monday,1,90,26,30,24
22-10-2017,Monday,1,91,12,17,22
22-10-2017,Monday,1,92,14,7,21
22-10-2017,Monday,1,93,32,36,32
22-10-2017,Monday,1,94,22,21,20
22-10-2017,Monday,1,95,24,27,30
22-10-2017,Monday,1,96,47,20,28
22-10-2017,Monday,1,97,18,35,22
22-10-2017,Monday,1,98,33,8,30
22-10-2017,Monday,1,99,1,28,34
22-10-2017,Monday,1,100,33,25,27
22-10-2017,Monday,1,101,3,44,37
22-10-2017,Monday,1,102,2,25,30
22-10-2017,Monday,1,103,21,37,27
22-10-2017,Monday,1,104,10,9,37
22-10-2017,Monday,1,105,40,14,37
22-10-2017,Monday,1,106,47,19,26
22-10-2017,Monday,1,107,22,15,33
22-10-2017,Monday,1,108,40,23,26
22-10-2017,Monday,1,109,2,45,40
22-10-2017,Monday,1,110,42,43,22
22-10-2017,Monday,1,111,20,12,35
22-10-2017,Monday,1,112,2,27,38
22-10-2017,Monday,1,113,9,36,27
22-10-2017,Monday,1,114,37,13,22
22-10-2017,Monday,1,115,46,34,26
22-10-2017,Monday,1,116,3,33,28
22-10-2017,Monday,1,117,41,34,26
22-10-2017,Monday,1,118,16,11,39
22-10-2017,Monday,1,119,23,24,20
22-10-2017,Monday,1,120,19,14,35
22-10-2017,Monday,1,121,19,45,24
22-10-2017,Monday,1,122,11,45,37
22-10-2017,Monday,1,123,27,10,20
22-10-2017,Monday,1,124,32,6,24
22-10-2017,Monday,1,125,14,36,40
22-10-2017,Monday,1,126,3,23,29
22-10-2017,Monday,1,127,3,26,28
22-10-2017,Monday,1,128,33,8,34
22-10-2017,Monday,1,129,15,21,30
22-10-2017,Monday,1,130,14,21,25
22-10-2017,Monday,1,131,44,30,35
22-10-2017,Monday,1,132,31,6,34
22-10-2017,Monday,1,133,20,34,20
22-10-2017,Monday,1,134,28,42,35
22-10-2017,Monday,1,135,14,10,26
22-10-2017,Monday,1,136,24,28,37
22-10-2017,Monday,1,137,14,36,26
22-10-2017,Monday,1,138,39,7,37
22-10-2017,Monday,1,139,44,40,21
22-10-2017,Monday,1,140,34,24,37
22-10-2017,Monday,1,141,13,30,23
22-10-2017,Monday,1,142,21,32,24
22-10-2017,Monday,1,143,11,32,30
22-10-2017,Monday,1,144,39,16,40
23-10-2017,Tuesday,2,1,30,15,39
23-10-2017,Tuesday,2,2,13,13,26
23-10-2017,Tuesday,2,3,2,21,28
23-10-2017,Tuesday,2,4,0,20,31
23-10-2017,Tuesday,2,5,14,25,32
23-10-2017,Tuesday,2,6,0,42,28
23-10-2017,Tuesday,2,7,41,25,25
23-10-2017,Tuesday,2,8,18,45,27
23-10-2017,Tuesday,2,9,44,43,36
